"","X","gen","family","species","sub_species","common_name","recordist","date","time","country","location","lat","lng","bird","file_name","weights","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","gmm_cluster","gmm_prob_0","gmm_prob_1","gmm_prob_2","gmm_prob_3","gmm_prob_4","gmm_prob_5","gmm_prob_6","gmm_prob_7"
"1929",1929,"Petroica","Petroicidae (Australasian Robins)","Petroica_phoenicea","","Flame Robin","Mark Harper","2009-11-07","10.10","Australia","Tasman NP. TAS",-43.0526,147.9473,40860,"Petroica_phoenicea_40860_seg4.wav",0.0333333333333333,289.70154,26.667995,0.5691213,-16.665373,2.4813445,-22.460459,-4.1669216,6.0726275,-4.1386366,-8.080431,4.920944,3.423009,-4.1433067,-4.794773,-10.774989,0.67957395,5.2735953,1.5131462,0.27969784,4.683308,-0.49085575,2.1661568,2.3214953,-1.6390305,0.31013602,7.894007,-5.773607,1.0785334,-3.7561336,-0.53775847,-0.69086015,-3.9276335,-1.2038786,-3.3574524,-4.6385202,0.891695,-1.3590297,5,8.57399778365859e-18,1.42749520399904e-10,5.59694457393194e-12,4.20276096427931e-27,1.79836267025887e-08,0.700358584338031,0.299593564348537,4.78331814609262e-05
"1930",1930,"Petroica","Petroicidae (Australasian Robins)","Petroica_phoenicea","","Flame Robin","Peter Boesman","2023-11-01","13:00","Australia","Missionary Road, North Bruny, Tasmania",-43.137,147.359,860043,"Petroica_phoenicea_860043_seg6.wav",0.0333333333333333,293.98505,-2.3133752,19.520699,-29.330715,-0.7356643,-10.146781,-4.4788055,6.699257,6.6367316,-5.730316,0.4686242,2.2097762,-6.575356,3.3846009,1.8231254,-8.453441,-1.5013489,-0.3485842,2.021501,-3.2782786,-4.089112,-2.0918496,2.8840117,-1.5011526,-3.1356559,-1.1556151,4.5264816,6.315677,1.6188748,-2.1783805,0.8547303,5.3822117,2.975162,-0.10210991,-1.9983921,3.4633179,0.1506933,1,3.51474216650225e-10,0.611385165595349,5.58360522423585e-09,3.11653671132712e-15,9.05206998707327e-07,0.332179516310123,0.0547999151061148,0.00163449184633111
"1931",1931,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Bram Piot","2017-01-04","09:00","Senegal","Lompoul, Louga Region",15.4534,-16.6804,350038,"Gymnoris_dentata_350038_seg11.wav",0.0238095238095238,241.13419,12.322931,-23.323866,14.01027,4.3687625,2.1814244,15.884362,2.3057535,4.9730144,-1.182669,0.34668818,-7.1042266,4.245839,0.5909812,5.543024,5.2295294,-1.1640025,-1.1967337,-2.2925277,5.185282,3.179585,-5.004503,-1.0547289,1.9670944,-4.487566,0.9841089,1.5684003,1.75055,-0.43494046,-0.042952094,-3.1184726,0.041938975,0.67455184,5.4775534,2.1032143,-0.8172207,4.6517015,3,5.06974849908213e-55,1.90689039835747e-29,0.0113173111928589,0.493499802178512,6.63787591003719e-07,1.32393952978777e-07,0.491511733030465,0.00367035741661917
"1932",1932,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Bram Piot","2017-01-04","09:00","Senegal","Lompoul, Louga Region",15.4534,-16.6804,350038,"Gymnoris_dentata_350038_seg12.wav",0.0238095238095238,280.5887,23.72015,-26.252148,-3.0878086,-1.6794252,-7.320996,-0.7583421,-0.3211507,1.8800793,6.3872075,-3.1123185,1.4156804,4.8583946,0.6624518,0.90137994,-2.7920403,3.160267,1.453896,3.5012696,-1.5525448,1.6770337,-4.112009,-5.8635116,2.3582873,-0.27013046,-3.1166945,-4.944765,2.7267435,-5.734222,-0.6940155,-5.1173472,-2.2355456,3.5802257,3.3661442,-3.6491785,2.3572044,-4.685164,6,3.20350721284354e-32,4.92764610073071e-15,0.000183549947998627,1.82185840567195e-06,0.00260458707812765,0.00672133083953315,0.894747954114058,0.0957407561618739
"1933",1933,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Bram Piot","2017-01-04","09:00","Senegal","Lompoul, Louga Region",15.4534,-16.6804,350038,"Gymnoris_dentata_350038_seg5.wav",0.0238095238095238,270.5755,-0.9493314,-40.620518,6.3512883,-1.4742099,-0.85941696,1.668716,0.35627195,-4.0838337,6.895821,1.3874035,2.0596893,2.0118604,0.92269516,-1.3140072,-1.7354198,3.951552,-0.9063856,1.8128599,-3.1322246,6.928137,4.9800167,4.9269094,1.7638501,0.35988542,0.34453326,3.0786984,1.4211786,1.7743433,-8.178664,4.032358,-2.6981277,-0.15563059,-1.3872871,-2.9039679,-0.55910873,-0.07802832,4,1.53373115403059e-27,3.5381342705459e-18,0.00855747852196034,7.95209730703628e-14,0.990876356316062,5.22907213956859e-07,1.14800102227603e-08,0.000565630774673615
"1934",1934,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Bram Piot","2017-01-04","09:00","Senegal","Lompoul, Louga Region",15.4534,-16.6804,350038,"Gymnoris_dentata_350038_seg4.wav",0.0238095238095238,280.76453,14.391056,-24.889273,-6.252478,-6.636327,-2.040239,-2.1461794,3.551653,4.520781,5.1164913,-0.8102487,0.290779,6.5160055,-5.256953,-4.414039,-1.9711723,1.019517,-2.973271,3.6372654,1.198531,-1.8290062,-5.041312,1.7217482,8.286013,-4.821744,3.4500022,0.042877395,-2.0259209,-0.66184044,0.48002467,1.5496063,-1.789895,-3.5964289,1.1448765,-0.43065166,1.5678616,0.94615346,6,2.80526539958723e-26,7.65794266337172e-11,1.74550777307907e-05,6.49804624432459e-07,0.000163321532733786,0.000699274830578976,0.997299491193667,0.00181980748408537
"1935",1935,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Bram Piot","2017-01-04","09:00","Senegal","Lompoul, Louga Region",15.4534,-16.6804,350038,"Gymnoris_dentata_350038_seg1.wav",0.0238095238095238,257.78625,-4.7832108,-45.63919,12.021842,12.000062,5.946542,14.310787,0.24421616,7.2883506,-4.681738,4.2272325,-7.182603,11.592625,5.9172187,5.6902676,2.039133,2.3128784,-0.06966036,-3.694233,5.670018,3.6104808,-0.8589462,-3.494158,2.87359,-4.5258584,-3.0100634,-0.9585443,3.8759184,0.20237876,-1.4569516,-2.6025386,1.8401437,3.0074406,3.8243523,-0.10850525,-0.24385643,3.829366,6,8.93659368484552e-89,1.06298241933313e-41,0.0120137689424506,0.00757031254823767,4.35524828525105e-08,2.18221073816991e-09,0.970487236302883,0.00992863647173549
"1936",1936,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Bram Piot","2017-01-04","09:00","Senegal","Lompoul, Louga Region",15.4534,-16.6804,350038,"Gymnoris_dentata_350038_seg3.wav",0.0238095238095238,246.31592,18.371183,-30.565083,14.17796,1.9735792,0.478733,13.166983,-2.7001042,9.711643,1.1194284,4.309879,-10.587399,6.9604316,0.045358006,3.5127795,2.6560674,-0.589028,1.0150805,-1.2891237,4.1004057,3.5992117,-0.3078861,-4.159857,1.3285743,-1.8455218,-1.2893804,1.423012,4.0078025,0.7506839,-2.0673852,-3.5744429,-2.558461,-0.55146194,6.2018642,0.2340107,-4.214714,0.029844463,6,6.96577482551597e-71,1.56079786606626e-32,3.85232218786221e-05,0.00135780707543454,4.679596630818e-09,1.03403794977687e-08,0.998191030906653,0.000412623776054857
"1937",1937,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Bram Piot","2017-01-04","09:00","Senegal","Lompoul, Louga Region",15.4534,-16.6804,350038,"Gymnoris_dentata_350038_seg2.wav",0.0238095238095238,262.61807,0.95217407,-38.14031,13.514163,3.7046974,2.256629,15.903055,1.2560227,11.672085,-3.5039525,3.287431,-10.222983,7.617256,1.0651771,1.1911439,1.8068331,0.9823432,-0.11822119,-9.322185,6.557803,4.957075,0.29105768,-5.0158362,2.8208783,-2.3156033,1.6906492,-2.3677676,2.515829,-2.5588474,-1.4192266,-0.058042306,1.7508627,0.83162206,3.017517,0.50895405,0.49749756,1.2925539,6,1.32810779428509e-77,1.00945523738794e-40,0.000321827313868936,0.000120256917569883,1.09255717412223e-08,1.4015041737349e-08,0.997972349721964,0.00158554110598711
"1938",1938,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Bram Piot","2019-11-30","18:30","Senegal","Lompoul, Louga Region",15.4534,-16.6804,509744,"Gymnoris_dentata_509744_seg6.wav",0.0238095238095238,306.01572,-0.075082175,-46.02465,0.1832029,2.2221014,-7.842128,-8.223157,-2.1901767,6.34405,11.70073,0.60336,-1.0144833,2.6007738,3.512586,6.006939,3.4852943,-7.2580256,19.21158,0.7033449,6.3170705,-4.1911316,-2.7242048,-0.41328183,1.1147275,-8.40843,-6.4220963,-4.1453314,-3.2044644,4.9974256,5.0559707,-7.1149187,0.28182465,-3.3751507,-3.3277893,2.8988361,-1.5702648,4.641982,4,1.67118107127495e-44,9.24756358903748e-26,2.90415067712519e-15,4.71947106253048e-44,0.999998339031664,1.4978262048191e-06,1.1390752473083e-20,1.63142128801209e-07
"1939",1939,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Peter Boesman","2015-12-03","15:00","Ethiopia","Melka Ghebdu",9.566813,39.837149,300323,"Gymnoris_dentata_300323_seg4.wav",0.0238095238095238,255.77101,17.700258,-15.244109,-6.608456,6.3932834,0.151089,-8.497721,0.1411399,8.362733,1.9973081,1.7161677,0.18069181,1.8924326,-4.9375205,-0.15865536,1.898321,-3.2022998,1.9249976,-1.5527898,2.2070928,2.8611913,-1.7465165,1.5319413,5.753695,-2.4790554,0.95419526,-1.2864125,-1.5127133,1.8502624,0.9327642,2.0086172,0.15171948,-0.9007958,-0.86377144,1.9746313,-1.2099018,1.206016,6,1.6239559585798e-30,1.62217693288712e-05,3.8891596564872e-05,0.226870890028837,9.81681243230167e-08,5.77964517504945e-06,0.77305711332638,1.10054655896124e-05
"1940",1940,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Christian Kerihuel","2023-02-08","08:00","Senegal","Pointe Saint-Georges, Oussouye, Casamance",12.6304,-16.5566,782040,"Gymnoris_dentata_782040_seg2.wav",0.0238095238095238,250.74142,8.994657,-5.9623823,10.903752,-3.8953078,-0.22350349,-2.5175354,-1.0783565,-0.9572493,9.844449,-1.064762,-0.75234663,-4.3230085,-1.8240696,5.9321895,1.4588789,3.2357,-2.5422077,-1.3683922,-0.60362047,2.2163007,-3.5504189,-0.92627794,-0.26232323,0.9778976,-0.44616184,0.59526455,3.0564942,0.5781769,-0.29009655,-6.0669084,-1.0636889,-0.56975734,5.415429,1.7812562,0.8013458,-0.2300447,3,1.5122839929411e-18,7.02355635111649e-05,6.65995538757204e-06,0.96629729965874,2.80895501812406e-06,6.5037605463309e-05,0.0335220207961473,3.59374657354353e-05
"1941",1941,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Christian Kerihuel","2023-02-08","08:00","Senegal","Pointe Saint-Georges, Oussouye, Casamance",12.6304,-16.5566,782040,"Gymnoris_dentata_782040_seg3.wav",0.0238095238095238,270.46158,8.580236,-29.568638,-2.0813496,2.3952007,0.5058129,-7.5792685,6.5112996,-4.394133,4.5299416,-3.1540148,2.1515224,-7.167488,-1.573521,1.966507,-0.74451697,6.633543,-3.3151383,-1.0359443,-4.11444,0.15614027,-6.177633,1.1344246,1.1002839,-1.1439353,3.173397,-3.3759704,-0.86605483,1.3666059,-1.5595422,-3.9611614,-0.10947313,0.92815566,6.1971607,3.1373405,-0.54899025,-2.1806164,6,4.10353370592082e-31,1.8307798704347e-07,0.00353164780428649,0.0122478754708271,0.000723663931031748,0.0435254092447395,0.929189205549198,0.0107820149219318
"1942",1942,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Peter Boesman","2015-12-03","15:00","Ethiopia","Melka Ghebdu",9.566813,39.837149,300323,"Gymnoris_dentata_300323_seg5.wav",0.0238095238095238,243.07138,30.0779,-12.418527,-1.4710708,-0.3126604,4.85724,-6.8294225,-1.0029099,4.8981214,1.5686482,3.2484653,-1.3095874,2.79767,-4.750242,0.53387773,-0.58320653,-0.590045,4.7120924,-0.08737641,1.9627532,2.555533,3.3883052,0.75402516,-1.6294608,-0.98023975,-3.6305487,-2.62254,-2.1655579,-2.149518,-0.64392984,1.1850408,-1.1785142,-0.2721212,0.18352318,-1.026937,5.5677166,1.8979917,6,1.66418463767627e-26,0.0002627314537812,5.12319430982199e-05,0.00344107110844228,2.25419201226083e-06,0.000136934554145392,0.995951791073637,0.00015398567488056
"1943",1943,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Bram Piot","2019-11-30","18:30","Senegal","Lompoul, Louga Region",15.4534,-16.6804,509744,"Gymnoris_dentata_509744_seg7.wav",0.0238095238095238,274.42957,22.859652,-27.418186,4.4179044,-3.0489573,-12.410642,4.657529,1.3972368,-3.1148872,-6.1790967,1.7210484,1.4937762,-4.009973,0.30709967,-6.0981073,-10.762215,6.0382547,0.28792718,6.1608815,-1.0431948,0.4491213,-1.7281262,-4.6086226,-1.1051749,-2.5709927,1.0700603,11.469697,-2.1864877,6.1657133,-3.3113759,-2.631984,-0.8634914,-1.3710483,1.992651,2.0507936,-2.244501,-0.08011523,7,5.9721125926624e-27,7.22448318011096e-30,1.22026494005419e-05,2.66589936905547e-18,0.00126229272931827,0.00778979348567281,0.15446214707063,0.836473564064976
"1944",1944,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Bram Piot","2019-11-30","18:30","Senegal","Lompoul, Louga Region",15.4534,-16.6804,509744,"Gymnoris_dentata_509744_seg21.wav",0.0238095238095238,261.8994,13.887047,-17.637302,1.115919,-4.424571,9.267218,-6.794248,5.750631,3.7131782,-0.9579775,1.0164232,1.9383276,-2.1776164,4.458377,0.41464564,-6.7180486,-4.234154,1.9118747,-2.1823332,3.4070919,0.2346294,-4.397591,4.690905,-1.8121665,2.107793,1.3775996,0.0029076524,3.389836,8.646442,-0.39272124,2.998679,5.101119,-4.54876,0.19164467,0.34064674,-1.1857128,3.106904,5,1.92251910688972e-22,2.99324488391776e-07,0.0657598215532764,4.67779140451361e-09,0.274444741112145,0.505742081360492,7.21935508432158e-05,0.153980858420962
"1945",1945,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Bram Piot","2019-11-30","18:30","Senegal","Lompoul, Louga Region",15.4534,-16.6804,509744,"Gymnoris_dentata_509744_seg5.wav",0.0238095238095238,279.8335,23.783134,-8.005123,0.1501943,8.581381,-13.3879175,-2.4436107,-3.8232815,3.1205077,-1.643605,-7.5406103,0.95991254,-3.105688,2.0050583,-5.8755217,-6.601298,3.513983,2.3438807,5.3466744,1.1505387,4.2073374,-0.16312905,1.8786145,-3.7703054,-3.7556527,3.9170504,-2.1025293,-7.3882284,3.5079286,0.18520987,-1.8510615,-2.3746023,-3.580245,5.5141697,2.483224,3.3792114,3.1638756,6,1.28995778432414e-22,6.16265389461224e-09,2.25042676444202e-05,5.77872673829341e-15,5.78151623942505e-05,0.4574014940749,0.542271649004813,0.00024653132759218
"1946",1946,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Christian Kerihuel","2023-02-08","08:00","Senegal","Pointe Saint-Georges, Oussouye, Casamance",12.6304,-16.5566,782040,"Gymnoris_dentata_782040_seg1.wav",0.0238095238095238,248.17259,16.549057,-15.411755,2.693754,3.281401,1.834642,-4.3627305,0.17890894,1.8963678,4.7362776,2.0097094,-0.9818522,-3.208419,-0.14645475,5.0117307,2.7454038,5.0796385,-2.0014033,0.36467516,2.05848,6.014492,-1.3543704,0.9476315,-5.065657,-1.7088913,0.8589534,0.6189467,-1.7883033,2.427133,0.3702213,-0.7574494,2.6111846,1.1284137,0.93595314,4.049816,-2.9338322,0.8325243,6,3.1922383572595e-31,9.09693180105806e-10,3.90174257287016e-05,0.322764772159529,7.506898037486e-07,4.20539672920766e-06,0.67715840749751,3.28459210045436e-05
"1947",1947,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Bram Piot","2019-11-30","18:30","Senegal","Lompoul, Louga Region",15.4534,-16.6804,509744,"Gymnoris_dentata_509744_seg4.wav",0.0238095238095238,282.99152,15.514112,-24.395304,-6.1546383,-4.8341255,-10.171706,-11.198219,1.0863134,7.493891,2.573956,-2.412149,3.8834655,-0.18317832,0.02312126,1.3079071,-1.845532,2.7253458,-0.9756136,1.0519259,3.6957457,-0.8530349,-2.2759433,2.4672012,2.4503562,3.7594004,1.5878904,-2.058604,1.7021226,2.4914043,-0.40935624,-2.2549818,0.7761389,2.2667768,1.9377422,-2.9394302,0.6183052,-4.4012256,6,3.92369893469383e-31,1.21617315097895e-08,0.00726533652195212,0.236116996692696,0.000385732447852101,0.00454301546273945,0.747555061011255,0.00413384570177356
"1948",1948,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Bram Piot","2019-11-30","18:30","Senegal","Lompoul, Louga Region",15.4534,-16.6804,509744,"Gymnoris_dentata_509744_seg20.wav",0.0238095238095238,285.33588,12.237432,-28.304304,-5.010596,-2.5512753,6.684745,-4.2757807,-9.116215,2.6410804,1.6442707,-8.105076,1.5270882,3.9686062,-1.765601,-0.5654771,-0.50412697,3.4234302,-2.6783695,1.0382893,-2.3882136,5.4984126,2.7306232,6.0663247,-0.10905395,3.3754663,2.369317,-5.2015777,-8.1067705,4.09809,-0.6319742,-0.025962632,-1.471809,1.7293456,2.3987885,3.121726,3.3742943,2.9990919,4,6.82426985634272e-23,4.80014336066888e-07,4.23737516484383e-06,2.75675038217845e-14,0.758911045498461,0.192293327319471,3.67204974551359e-05,0.0487541892950841
"1949",1949,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Bram Piot","2019-11-30","18:30","Senegal","Lompoul, Louga Region",15.4534,-16.6804,509744,"Gymnoris_dentata_509744_seg18.wav",0.0238095238095238,250.27104,18.799322,-4.4604216,-4.0307746,4.2893796,14.9482355,1.4752473,7.019261,-2.0770495,0.7265229,0.9727722,-2.6344583,3.8777084,0.31943005,5.1119576,0.2418985,-0.33180258,6.611577,2.409996,-0.34859118,-1.2465638,-4.9395514,2.6591268,-2.3883042,-3.2947247,-7.078992,-3.07278,-2.317126,5.932973,5.537826,4.3488436,1.8838204,-5.199271,-1.892458,-4.187948,5.3964767,-2.1589715,4,7.30148617632836e-17,1.8110729894932e-06,0.0083490055008428,2.85595891758864e-14,0.835952451874648,0.135321138660532,4.32865432904997e-05,0.020332306347668
"1950",1950,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Peter Boesman","2015-12-03","15:00","Ethiopia","Melka Ghebdu",9.566813,39.837149,300323,"Gymnoris_dentata_300323_seg2.wav",0.0238095238095238,268.11267,17.445112,-20.730053,-2.7323782,2.622432,-2.114837,-6.381115,-0.007249385,11.593762,4.450387,4.3926954,-0.64927655,0.8894043,-3.0960565,-2.1818347,-2.1901073,-2.4065285,-1.8716874,3.0740447,-1.6336817,2.962601,-1.1091099,-1.2740158,1.6164716,-5.107235,-3.1202211,-2.0078735,-2.678088,0.3844299,-2.3572094,-1.397395,-0.5713557,0.1739685,-3.3667736,0.14639425,-1.158762,1.4185504,6,9.9288890329655e-32,5.56899556047035e-07,5.07511469570802e-05,0.000628023089523265,2.75685968797231e-07,3.79351575401312e-05,0.998777175007445,0.000505283013012328
"1951",1951,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Christian Kerihuel","2023-02-08","08:00","Senegal","Pointe Saint-Georges, Oussouye, Casamance",12.6304,-16.5566,782040,"Gymnoris_dentata_782040_seg4.wav",0.0238095238095238,243.36456,23.32524,-15.571432,5.56265,2.5973148,-0.012091704,-3.472665,3.4712436,-0.8562212,6.838552,-0.42203006,0.23479182,-3.8436592,-0.9452886,4.9454594,-1.1321963,2.5519476,-3.7764845,0.5207703,-0.846576,2.9296148,-0.31727076,1.0555836,-1.2155089,-1.266016,-0.4512404,0.51649714,-1.1517671,0.30368108,-0.72876763,-2.4032733,1.7313896,1.2802095,2.5201454,0.34522295,-0.294693,-0.022517785,3,1.58073626383878e-31,2.22851644260718e-09,3.24094401936213e-07,0.975548562913428,9.97226278706283e-10,1.06341861976444e-08,0.0244510485816816,5.05505591011224e-08
"1952",1952,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Christian Kerihuel","2023-02-08","08:00","Senegal","Pointe Saint-Georges, Oussouye, Casamance",12.6304,-16.5566,782040,"Gymnoris_dentata_782040_seg5.wav",0.0238095238095238,245.37154,21.387394,-22.337164,2.9926631,5.432777,-1.4923753,-5.1929913,0.7584694,6.2672005,7.375468,0.2075409,0.7890075,-0.21830034,1.0707204,0.17094363,-0.3873667,-0.9141019,-2.414761,-0.9012801,-1.9854156,5.5991282,-1.6364465,0.7285608,-2.5472376,0.31996194,-1.2195804,2.614823,2.008967,2.1086895,0.3346287,-1.6872904,-1.7399457,0.08152783,5.620882,3.6127672,2.5345612,-0.12829123,6,1.31856122231759e-37,1.6302648689299e-11,9.29294379474212e-06,0.00939409596170282,1.73791665425007e-07,1.44877251988529e-06,0.990577605080877,1.73834331382258e-05
"1953",1953,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Peter Boesman","2015-12-03","15:00","Ethiopia","Melka Ghebdu",9.566813,39.837149,300323,"Gymnoris_dentata_300323_seg3.wav",0.0238095238095238,255.82079,22.908564,-17.715431,-2.4447248,4.25421,0.9154755,-8.006418,-1.9794091,6.770794,3.701535,2.6258903,-3.5251572,-0.31658533,-6.4683123,0.69371223,-1.9817703,-0.027868394,2.5054405,-0.9115968,-0.84198034,2.7142322,1.7278224,0.3206084,-1.5855547,-0.47071454,-1.11177,-1.962505,-3.0326264,1.2087305,-0.81851363,2.4811108,-1.6299912,-2.166498,-0.88033867,2.2872415,1.0365238,1.0860559,6,1.10928694683762e-30,5.76194281799737e-05,7.71829231272934e-06,0.349232834759125,1.79575740324861e-08,2.02966349496056e-06,0.650698519620844,1.26027847062105e-06
"1954",1954,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Bram Piot","2019-11-30","18:30","Senegal","Lompoul, Louga Region",15.4534,-16.6804,509744,"Gymnoris_dentata_509744_seg1.wav",0.0238095238095238,290.74753,-4.6767097,-39.78736,14.32846,-11.433639,-1.1297508,-12.816055,-0.5994382,15.084701,9.314558,1.6534754,4.7229176,1.6009912,8.164614,-8.213969,3.7873945,6.1976094,7.219496,2.3166156,4.9520025,-6.5915837,-0.48220485,-4.323053,4.982615,-8.367511,-3.0891135,-3.5593894,-9.722096,-2.9801643,2.291517,0.7818131,9.243181,1.6824383,-4.459713,6.6588697,-4.348154,-4.508095,5,1.06243862119708e-35,3.28144208902867e-22,8.00313960896512e-18,6.19262020907513e-35,2.33377881971328e-07,0.998809702944086,1.67066636912059e-23,0.0011900636780365
"1955",1955,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Bram Piot","2019-11-30","18:30","Senegal","Lompoul, Louga Region",15.4534,-16.6804,509744,"Gymnoris_dentata_509744_seg19.wav",0.0238095238095238,337.88885,-15.642968,-48.620255,-12.802486,3.7532687,-0.3781424,-10.01581,-4.093456,-2.871999,-2.184383,-2.152681,5.2488394,3.485121,0.47951326,3.8915312,-3.3859339,8.025063,0.5480626,6.036022,-11.749929,0.4918216,3.704792,0.4252712,1.3473003,11.670873,-3.2215662,-7.313847,-5.260905,-2.313841,-2.6988032,-1.0124092,1.9784861,7.149231,4.8308086,3.6057363,-3.7239227,-4.7836485,4,6.18556107793675e-22,5.69055448874228e-15,4.05077225577106e-15,4.6104770397601e-34,0.726379844332908,0.271719658966809,2.02190737255618e-15,0.00190049670027696
"1956",1956,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Bram Piot","2019-11-30","18:30","Senegal","Lompoul, Louga Region",15.4534,-16.6804,509744,"Gymnoris_dentata_509744_seg3.wav",0.0238095238095238,296.96274,-0.4738257,-26.359339,-1.9191602,0.56477576,-6.901688,-2.6925566,-2.200882,1.7226303,4.522201,-1.243075,-2.6889274,0.08455712,-3.249042,0.2567544,-11.045749,10.607069,-2.1665702,4.329387,-9.1415415,7.4415674,2.62126,-1.0958594,3.7170012,1.75926,7.046245,-1.6217583,-5.727345,0.45492607,3.4137928,-1.6145185,-6.8693514,-3.5165534,0.61442757,-0.8661852,-7.996954,-1.7964536,4,8.69488294299264e-24,1.998389892203e-18,1.97692066013937e-07,9.7580190620086e-20,0.906205447860143,0.0276041017068758,1.164455068901e-06,0.0661890882858454
"1957",1957,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Peter Boesman","2015-12-03","15:00","Ethiopia","Melka Ghebdu",9.566813,39.837149,300323,"Gymnoris_dentata_300323_seg1.wav",0.0238095238095238,235.62997,25.794992,-10.578679,1.844204,3.7002716,-0.6775791,-6.8915844,0.03034456,3.0102122,4.390249,4.376435,-1.6093478,0.6034783,-0.115484424,3.5262113,0.6133842,0.7250351,-1.7758423,-6.185321,3.600621,1.3593336,1.3716624,0.8375724,-0.98448944,-2.282088,0.58128893,-3.320034,-1.4993385,-3.3973107,2.031317,3.9652324,-2.0258548,-3.454643,0.7554188,-2.3461509,-0.6280594,-0.80808735,6,2.0721617988545e-24,0.0011092086805401,0.0021282554127099,0.255570594007106,4.12942741794598e-06,0.000690675125112636,0.740365999074481,0.000131138272630223
"1958",1958,"Gymnoris","Passeridae (Old World Sparrows)","Gymnoris_dentata","","Sahel Bush Sparrow","Christian Kerihuel","2023-02-08","08:00","Senegal","Pointe Saint-Georges, Oussouye, Casamance",12.6304,-16.5566,782040,"Gymnoris_dentata_782040_seg6.wav",0.0238095238095238,242.0737,16.318892,-14.080698,3.6922767,10.6043625,-0.3906851,-4.639197,2.1215003,4.4156713,6.7128134,1.6418214,0.55886436,-0.6009039,1.0281355,4.534821,-0.06859983,2.2560153,-3.172122,0.26420516,-2.504318,3.5420141,-1.2479333,-1.1210685,-4.418031,-0.55311215,1.9456636,2.9563732,0.9309049,0.16032155,0.09011973,-0.6332832,1.3928266,-0.2924695,3.9594402,1.7958584,-0.9838791,1.1005257,3,4.45079718595908e-34,4.25377310705706e-11,2.29799555953999e-06,0.924805777985955,4.32779247438954e-09,3.10816344623084e-08,0.0751916294544831,2.59112037058205e-07
