"","gen","family","species","sub_species","common_name","recordist","date","time","country","location","lat","lng","bird","file_name","weights","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","gmm_cluster","gmm_prob_0","gmm_prob_1","gmm_prob_2","gmm_prob_3","gmm_prob_4","gmm_prob_5","gmm_prob_6","gmm_prob_7","oscine_group"
"12511","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Peter Boesman","2004-08-05","09:00","Brazil","Intervales National Park, Sao Paulo",-24.3333333333,-48.4166666667,229497,"Eleoscytalopus_indigoticus_229497_seg2.wav",0.0232558139534883,294.10168,-53.91928,-19.688139,5.9460206,-4.1286626,0.018912116,-17.376257,-11.59356,-9.367602,-15.422614,-10.037082,13.155093,16.44219,-5.153648,-11.032444,2.2415946,-1.8114259,-24.458902,10.664875,32.22548,-28.660717,-8.1445,1.996268,16.157852,-19.900026,4.5258994,0.08047669,-3.3657537,6.873741,22.377407,-0.8045091,-8.680765,13.160237,4.316778,2.006483,2.4167385,-9.281657,4,6.34931791656994e-39,2.1041186598259e-155,1.38582359622704e-76,0,1,1.10020997436072e-114,0,1.40748116064353e-123,"Non-Oscines"
"12512","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Gabriel Rosa","2014-06-26","10:30","Brazil","Parque Estadual Mata dos Godoy, Londrina - PR",-23.445,-51.253,195816,"Eleoscytalopus_indigoticus_195816_seg2.wav",0.0232558139534883,268.50388,-36.262695,-23.050152,-0.5421331,1.4692599,4.405902,-16.473574,-13.088928,-19.50952,-9.04778,-6.2278924,3.5856075,16.113192,-4.586494,-7.435147,0.1616775,10.294367,-31.919361,15.639981,29.69097,-24.68461,-0.8827893,3.0692484,21.913393,-20.776606,0.06694974,0.46486565,-1.1527236,-0.05909593,29.326307,-3.601693,-2.5459015,8.365065,-0.46258163,0.19256401,0.8142319,-5.112166,4,3.36137161974436e-47,3.08315778429817e-163,1.31745712748765e-100,0,1,7.96663341651602e-119,3.29614668111696e-298,3.50201571092118e-124,"Non-Oscines"
"12513","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Gabriel Rosa","2014-06-26","10:30","Brazil","Parque Estadual Mata dos Godoy, Londrina - PR",-23.445,-51.253,195816,"Eleoscytalopus_indigoticus_195816_seg3.wav",0.0232558139534883,263.38452,-31.736458,-21.624283,-0.3409968,2.2928612,4.2384577,-14.208494,-11.979041,-19.47633,-9.981575,-4.920426,4.734657,14.412564,-7.027026,-7.4454155,2.240478,6.1049833,-28.162716,13.068961,27.844095,-24.294937,0.3816696,1.9003644,18.633024,-15.364898,1.426042,-1.190794,-1.5524737,4.209131,24.289948,-1.7087462,-4.0873613,10.254495,0.89274406,-0.19388485,0.1934185,-3.9439936,4,5.80771607571989e-39,4.05749128458939e-132,5.61117027740417e-72,5.05085328205976e-299,1,3.41246019358922e-100,4.51223017878638e-253,1.40353207052227e-104,"Non-Oscines"
"12514","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Peter Boesman","2004-08-05","09:00","Brazil","Intervales National Park, Sao Paulo",-24.3333333333,-48.4166666667,229497,"Eleoscytalopus_indigoticus_229497_seg3.wav",0.0232558139534883,281.52008,-41.322178,-17.095888,7.364499,-2.7150354,3.9706264,-20.54883,-11.673765,-8.498307,-11.659143,0.67237985,10.184968,8.297664,-5.021954,-9.084794,0.44590655,3.9820168,-25.448963,9.100635,23.985823,-21.531218,-4.7581477,-1.2026621,15.578734,-17.80781,6.2415338,-0.65288734,-2.7632623,5.951423,18.47175,-3.1293721,-7.425121,12.440292,2.2380161,2.9073138,0.65356827,-3.192387,4,5.6462108436999e-28,7.5662409922269e-108,2.30439211562247e-53,2.81172098419825e-247,1,1.15853365477525e-78,4.77334223604604e-233,3.8839674840018e-91,"Non-Oscines"
"12515","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Rodrigo Dela Rosa","2011-10-14","09:00","Brazil","São José dos Campos-SP",NA,NA,99998,"Eleoscytalopus_indigoticus_99998_seg3.wav",0.0232558139534883,305.9902,-43.630898,-27.359497,-13.336199,3.0876243,8.028479,-17.544613,-15.915177,-15.420643,-12.591936,-2.3983653,8.779648,8.757064,-9.576846,-0.38549176,3.3978631,2.1216252,-25.535727,14.303539,30.88265,-23.571428,-11.380253,-0.12440272,21.901775,-21.78762,4.517846,-4.319952,-10.442477,4.7929783,23.181932,0.45155525,-8.828602,18.790474,1.2708588,5.223588,3.3031025,-3.9642806,4,1.18001175691892e-43,1.47502321657382e-163,4.29049014923985e-76,0,1,4.74900564894543e-120,0,9.50891654927751e-136,"Non-Oscines"
"12516","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Peter Boesman","2004-08-05","09:00","Brazil","Intervales National Park, Sao Paulo",-24.3333333333,-48.4166666667,229497,"Eleoscytalopus_indigoticus_229497_seg1.wav",0.0232558139534883,291.6002,-53.745068,-20.660175,6.1693187,-1.8808304,4.2537856,-22.99964,-13.783476,-11.481228,-14.485336,-8.111475,9.208605,13.319034,-6.354861,-7.4122977,2.5079691,-2.4831703,-20.609785,10.528781,29.2202,-23.036648,-6.7424316,1.9671406,16.487045,-18.16272,4.723046,-2.7776706,-3.2832146,6.2361965,22.45331,1.3653935,-6.2910333,12.595278,1.9386101,0.95658875,2.0245705,-5.5914555,4,3.35098622283906e-32,1.06004044952502e-123,1.20371817164707e-62,5.44086859314666e-284,1,2.33194619811892e-95,1.54455049462322e-276,1.97407049454913e-102,"Non-Oscines"
"12517","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Gabriel Rosa","2014-06-26","10:30","Brazil","Parque Estadual Mata dos Godoy, Londrina - PR",-23.445,-51.253,195816,"Eleoscytalopus_indigoticus_195816_seg1.wav",0.0232558139534883,259.72583,-31.550783,-20.850773,0.39725414,-0.8533102,4.3162823,-15.648766,-14.509874,-20.302301,-8.790775,-5.710091,3.9334934,11.348176,-1.8458418,-8.572745,1.8264977,5.968871,-28.827976,14.055811,28.550686,-22.599987,-0.58826715,0.14015733,17.721153,-15.805148,1.0341432,-0.28191227,-3.6016376,2.736293,24.429895,-1.6644691,-3.0448315,8.47207,1.4959202,1.4330549,1.056036,-4.348175,4,2.96583009949178e-39,1.44191721623308e-130,3.75932314172927e-76,8.08627177891203e-293,1,1.84834968094524e-98,6.87415179692565e-247,1.20441917469592e-100,"Non-Oscines"
"12518","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Rodrigo Dela Rosa","2011-10-14","09:00","Brazil","São José dos Campos-SP",NA,NA,99998,"Eleoscytalopus_indigoticus_99998_seg6.wav",0.0232558139534883,311.35983,-62.597588,-42.400513,-8.387666,5.7331386,6.571717,-24.096254,-11.218383,-21.313915,-12.089031,-6.8268895,10.615255,11.449162,-11.028399,-5.7081494,1.6210448,3.109568,-29.322495,12.298022,37.45854,-30.284126,-11.9025345,-2.6656327,23.10276,-26.534275,8.100474,-7.66992,-7.314551,8.310606,26.58925,-0.97104853,-8.580721,18.887646,3.391222,1.9868193,7.2958374,-10.554739,4,4.72130495364945e-64,2.50536319649714e-226,1.13993328112513e-108,0,1,5.65582671608131e-170,0,8.63371252881572e-187,"Non-Oscines"
"12519","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Peter Boesman","2004-08-05","09:00","Brazil","Intervales National Park, Sao Paulo",-24.3333333333,-48.4166666667,229497,"Eleoscytalopus_indigoticus_229497_seg4.wav",0.0232558139534883,299.69855,-60.970047,-23.559265,5.285005,-3.0328896,-1.2567853,-19.272863,-12.988356,-11.355363,-14.182184,-8.963152,8.782341,15.004291,-5.1176324,-8.696147,0.39242685,1.7732587,-28.176723,14.527793,31.587513,-26.199081,-4.800246,0.38987088,21.091772,-20.992805,4.3549156,-2.2935627,-1.5814022,7.6777387,27.639297,-3.1727939,-9.544445,15.196555,4.1225414,1.2980013,2.612606,-7.421216,4,9.91460717909009e-48,1.51375023450049e-180,2.17210302243403e-86,0,1,3.24953008688756e-134,0,6.71475533602408e-146,"Non-Oscines"
"12520","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Gabriel Rosa","2014-06-26","10:30","Brazil","Parque Estadual Mata dos Godoy, Londrina - PR",-23.445,-51.253,195816,"Eleoscytalopus_indigoticus_195816_seg4.wav",0.0232558139534883,271.71835,-34.33162,-23.543709,-1.4537244,2.3189511,5.511802,-15.741127,-14.49546,-20.368198,-11.332295,-5.3564553,3.571023,13.679579,-5.6232815,-8.61793,0.93646544,6.8366656,-32.56063,17.276749,33.24519,-24.462742,1.8507686,1.5234869,23.070341,-16.309988,-0.56175584,-2.9511516,-1.054893,1.9847828,26.076925,-1.5610623,-2.8153949,10.337878,1.5350418,1.3762522,1.168335,-3.9448435,4,4.65414951400288e-48,7.15912392649636e-162,6.10177259282832e-100,0,1,3.89422345419737e-120,1.2775827084002e-297,4.63905449840527e-127,"Non-Oscines"
"12521","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Rodrigo Dela Rosa","2011-10-14","09:00","Brazil","São José dos Campos-SP",NA,NA,99998,"Eleoscytalopus_indigoticus_99998_seg7.wav",0.0232558139534883,300.98898,-52.421986,-23.714777,-2.1019604,2.4517174,7.620152,-16.936249,-10.641027,-17.421635,-7.1714087,-7.771501,4.054505,10.377067,-6.653845,-4.3918476,-4.816235,5.0385675,-29.093895,15.002611,37.425617,-23.424698,-10.106698,1.967849,25.365429,-22.762892,5.2727404,-6.5902944,-6.681621,5.763319,22.883833,-1.6850376,-10.452621,15.154157,2.0062103,2.0233412,5.1219387,-9.499458,4,1.24021566436387e-51,2.17771669838241e-181,1.66697737690258e-105,0,1,5.56607108522235e-136,0,1.47546646551785e-151,"Non-Oscines"
"12522","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Rodrigo Dela Rosa","2011-10-14","09:00","Brazil","São José dos Campos-SP",NA,NA,99998,"Eleoscytalopus_indigoticus_99998_seg5.wav",0.0232558139534883,319.5195,-60.89334,-42.563927,-5.8201013,3.2042646,7.944288,-23.425941,-11.755277,-17.235472,-13.400963,-5.579908,7.300405,12.329662,-13.566835,-4.062055,2.9034393,0.4698619,-30.676643,14.811222,39.011395,-30.083609,-15.034204,2.217004,23.310928,-28.044205,5.208102,-6.4452653,-9.248274,11.222027,26.13676,0.15970385,-11.340322,20.510971,0.12857437,1.1338339,9.188734,-11.888317,4,9.60950927830893e-68,9.06521293781871e-247,5.08270878659889e-118,0,1,2.97449930060928e-182,0,4.27997809809031e-203,"Non-Oscines"
"12523","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","GABRIEL LEITE","2018-04-10","07:30","Brazil","Bairro do Guaraú, Peruíbe, São Paulo State",-24.373,-47.026,410724,"Eleoscytalopus_indigoticus_410724_seg4.wav",0.0232558139534883,260.51273,-45.666134,-16.928331,1.2800275,4.1892,7.8494787,-15.779315,-14.871777,-18.778408,-11.507147,-3.12526,6.8175955,8.706025,-14.712192,-1.12646,2.8597257,6.8170114,-21.105772,7.5164123,-7.474457,6.679318,50.90124,-3.2776887,19.25791,12.806817,3.420465,12.207388,8.68759,-20.459322,-2.9714217,0.32691193,1.7169113,0.67940176,1.4470711,3.6399326,-0.8856163,3.1439059,4,2.34004700461516e-42,6.86649359224066e-170,1.38434059958751e-114,0,1,6.05486869653284e-124,0,2.9241786795354e-123,"Non-Oscines"
"12524","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","GABRIEL LEITE","2018-04-10","07:30","Brazil","Bairro do Guaraú, Peruíbe, São Paulo State",-24.373,-47.026,410724,"Eleoscytalopus_indigoticus_410724_seg6.wav",0.0232558139534883,250.95169,-33.335922,-16.506887,5.939199,3.9516752,9.066376,-11.452264,-15.116971,-22.782627,-14.056769,-4.606686,3.686444,8.526381,-15.283938,-3.1281898,1.9727305,4.9099984,-16.16237,4.711951,-6.875054,4.1607,44.627464,-2.9042487,19.125904,12.863162,3.0983799,11.849433,9.255861,-20.150492,-5.0169706,1.6049482,2.114838,-1.2347393,-1.087635,2.483636,-2.3329067,1.9082716,4,8.85305808054625e-35,1.72410222813735e-144,2.13286022118191e-93,5.0437580837821e-308,1,1.92699370297508e-104,4.15854454837776e-275,1.41247289124672e-103,"Non-Oscines"
"12525","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","GABRIEL LEITE","2018-04-10","07:30","Brazil","Bairro do Guaraú, Peruíbe, São Paulo State",-24.373,-47.026,410724,"Eleoscytalopus_indigoticus_410724_seg3.wav",0.0232558139534883,219.86383,-14.553078,8.685436,8.253759,6.168077,11.049235,-10.952044,-8.462528,-16.348133,-4.9271545,-1.2316655,3.7610726,7.4567146,-6.304034,-2.6202734,0.22383519,0.64997566,-11.567826,5.284499,-1.8247783,3.3387268,29.956629,-3.3535368,10.66381,4.105155,1.1895136,5.7768736,5.713406,-10.817346,0.6626031,-0.5873304,2.2002714,-1.2907963,-1.2622299,-0.8223324,-1.7319641,2.6732445,4,1.73812989560646e-13,9.11915642516371e-51,1.77481632851222e-29,1.04556194444152e-111,0.999999999999829,1.86448004830705e-44,4.22185550332046e-112,3.4995371396895e-41,"Non-Oscines"
"12526","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Fabrice Schmitt","2011-05-10","11:00 AM","Brazil","Intervales",-24.2667,-48.4167,102627,"Eleoscytalopus_indigoticus_102627_seg1.wav",0.0232558139534883,312.3659,-44.312374,-24.640636,-7.6062665,-3.6371107,-1.6595381,-14.522239,-15.175927,-16.467703,-14.297714,-8.941979,6.627349,17.029245,-7.948327,-5.481601,0.027564092,8.747019,-39.041126,19.554008,31.320267,-24.871786,2.991754,2.9652677,27.146374,-13.346447,-0.2998101,-3.2832208,1.571324,-0.6419724,29.883894,-9.3407955,-9.625015,7.899307,3.9804478,-0.36829472,5.405102,-1.553985,4,4.00433504873607e-55,5.74206790479579e-200,5.22535508814608e-117,0,1,1.98113779166668e-141,0,1.26250216715452e-155,"Non-Oscines"
"12527","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","GABRIEL LEITE","2018-04-10","07:30","Brazil","Bairro do Guaraú, Peruíbe, São Paulo State",-24.373,-47.026,410724,"Eleoscytalopus_indigoticus_410724_seg2.wav",0.0232558139534883,259.93106,-40.94676,-11.611985,1.000216,5.3074408,5.683048,-15.873649,-13.345535,-16.025919,-10.799964,-3.9995039,5.8443627,10.400631,-15.382344,-3.6259031,1.7772352,3.3368704,-17.61679,6.167,-4.4307156,2.8350422,44.747105,-4.30382,17.283829,9.928311,4.448562,10.215809,10.783256,-16.875977,0.45257,0.19737178,0.46657625,-0.13470367,1.4178429,-0.40521908,-1.2762966,3.4739473,4,8.52900232854775e-32,1.03097188341559e-129,1.3482339412192e-83,1.94903279191416e-282,1,4.29657965897842e-97,1.01222232902311e-255,1.34777739071977e-95,"Non-Oscines"
"12528","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Fabrice Schmitt","2011-05-10","11:00 AM","Brazil","Intervales",-24.2667,-48.4167,102627,"Eleoscytalopus_indigoticus_102627_seg2.wav",0.0232558139534883,307.10004,-40.97649,-24.076328,-6.0649405,-3.677616,-1.9663821,-16.626865,-14.510372,-16.719387,-17.53837,-7.7744155,7.5355363,15.19718,-10.884033,-7.68175,2.2421863,9.560669,-40.46413,20.341978,26.658993,-25.598915,4.448474,-6.530852,26.334354,-13.714493,3.041529,-3.069644,1.4013414,3.2404792,29.072556,-11.904581,-9.609075,9.681615,0.34267807,-4.037984,3.3921814,1.7979215,4,3.03564524606372e-56,2.42523626539302e-218,1.95123872971656e-99,0,1,8.02021293251697e-153,0,9.82466229048002e-172,"Non-Oscines"
"12529","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Fabrice Schmitt","2011-05-10","11:00 AM","Brazil","Intervales",-24.2667,-48.4167,102627,"Eleoscytalopus_indigoticus_102627_seg3.wav",0.0232558139534883,291.04022,-34.156563,-13.499866,-1.9523561,-7.2747145,-0.6657026,-14.799943,-14.512101,-14.077158,-15.66346,-9.378835,7.3458447,15.678265,-6.845476,-6.5302434,1.7933983,13.464193,-36.636223,18.601702,30.254398,-20.02685,6.129163,2.999216,27.65307,-11.220394,2.4232273,-1.3989879,1.06696,-4.2248435,28.926859,-9.941935,-6.1956367,8.622046,4.728426,-0.9054899,2.2601852,0.52533615,4,2.99830363242589e-49,1.53650737323355e-183,1.33906712073039e-108,0,1,1.76090980569373e-127,0,1.15592766561039e-143,"Non-Oscines"
"12530","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Jeremy Minns","2002-08-28","11:38","Brazil","Baía de Guaratuba. Rio São João",-25.8572,-48.7411,253040,"Eleoscytalopus_indigoticus_253040_seg3.wav",0.0232558139534883,282.79016,-41.675175,-19.67713,1.397691,4.0914426,6.6757636,-17.06823,-13.580259,-22.224606,-16.407938,-7.3737993,4.539172,14.432644,-12.856771,-4.535963,-0.19503468,9.237961,-33.598015,18.98615,24.706127,-22.044508,9.644809,-2.148881,21.765282,-10.954415,1.1889509,2.2234447,1.8060809,-4.435264,23.10107,-6.9025083,-0.12958863,6.9986143,1.2771854,-3.619526,-1.9591389,7.5324893,4,3.35667007781466e-37,3.96050292688146e-152,5.27275553794215e-77,2.58396332774972e-321,1,5.35742640974632e-112,5.90650789193632e-300,3.02746234066475e-120,"Non-Oscines"
"12531","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Bernardo Lacombe","2013-09-18","08:00","Brazil","Pousada Paraiso -Taquaril - Petrópolis - RJ ",-22.3023,-43.077,147885,"Eleoscytalopus_indigoticus_147885_seg6.wav",0.0232558139534883,297.2331,-56.396618,-22.682816,6.329931,-4.8716145,1.4826474,-17.782127,-12.79601,-10.900456,-10.502425,-6.258129,8.928846,10.73764,-0.35106102,-8.133633,-4.484447,-16.027468,-5.2068124,4.8566866,32.373188,-26.125154,-29.06461,9.245807,13.776932,-39.037785,2.0379243,-4.7007613,-7.940631,9.425131,-7.8221292,10.721411,-4.334766,13.285176,0.7229252,-2.0458279,6.1335335,-12.414884,4,1.19880020287353e-43,3.67834944232999e-181,9.83057212459367e-103,0,1,4.88145950711371e-131,0,6.9277656392065e-138,"Non-Oscines"
"12532","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Marcelo Jordani Feliti","2016-09-30","08:00","Brazil","Juquitiba, Juquitiba, São Paulo",-23.9832,-46.998,424633,"Eleoscytalopus_indigoticus_424633_seg5.wav",0.0232558139534883,258.35873,-16.188158,5.2462544,11.019748,-3.344621,9.13836,-19.340504,-6.129449,-9.106017,-6.7433853,-2.5744503,2.5972326,5.811438,-0.010656645,-5.467254,2.8616416,4.049122,-15.986825,3.8559515,15.234526,-11.378236,-13.175783,0.359771,5.2505703,-15.601951,3.8799605,-0.37077773,-5.9465475,5.85764,14.247126,-2.4130375,-7.4036098,15.119479,2.4551296,5.054873,1.4819145,-3.2607205,4,1.30380992123415e-12,7.76212867938925e-60,4.65297513221223e-18,6.81201259722793e-144,0.999999999998693,1.65340644724894e-45,6.44350687304043e-149,2.35957787290499e-56,"Non-Oscines"
"12533","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Marcelo Jordani Feliti","2016-09-30","08:00","Brazil","Juquitiba, Juquitiba, São Paulo",-23.9832,-46.998,424633,"Eleoscytalopus_indigoticus_424633_seg4.wav",0.0232558139534883,288.00967,-41.315155,-15.663248,6.296176,-4.6458936,6.8890243,-20.00662,-13.978558,-9.042989,-4.111021,-0.38236597,5.413839,6.5209036,-3.516482,-4.3194714,4.8383346,1.6461854,-19.416466,6.9409757,24.772686,-17.80698,-15.732221,0.9691245,14.053961,-22.573027,0.73416555,-3.3165333,-5.3768387,8.545333,14.245195,-3.2942781,-10.3881855,16.655151,4.5585327,5.65635,3.3479176,-8.912688,4,1.49955789821243e-28,1.40428976391113e-112,1.3070018396941e-47,1.7937348059234e-275,1,1.82849287227034e-83,1.74026898439291e-246,1.59322357044467e-97,"Non-Oscines"
"12534","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Jeremy Minns","2002-08-28","11:38","Brazil","Baía de Guaratuba. Rio São João",-25.8572,-48.7411,253040,"Eleoscytalopus_indigoticus_253040_seg2.wav",0.0232558139534883,277.2122,-39.032436,-19.333801,0.24691695,3.6615417,2.002039,-16.826727,-12.121888,-21.671558,-16.047283,-9.388437,7.2081003,14.276186,-10.097979,-4.7588515,1.030512,11.435101,-36.25876,15.954388,19.717442,-20.010704,13.739561,-5.8493624,15.093137,-6.9221935,1.4048309,4.5673037,2.5639987,-0.80537766,22.912542,-9.213873,-1.8018337,6.5501857,0.23930168,-3.4217196,-3.8443966,8.359752,4,2.12628607421866e-35,2.42244081744597e-152,1.36843550773863e-57,3.56108392185556e-315,1,1.00210871809166e-112,3.04601189337918e-309,2.14698469064046e-119,"Non-Oscines"
"12535","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Bernardo Lacombe","2013-09-18","08:00","Brazil","Pousada Paraiso -Taquaril - Petrópolis - RJ ",-22.3023,-43.077,147885,"Eleoscytalopus_indigoticus_147885_seg5.wav",0.0232558139534883,310.1974,-62.958736,-26.54891,5.421187,-7.401252,-2.520651,-19.800486,-13.980729,-8.62319,-7.263056,-6.6427393,5.843162,11.406695,3.5605233,-4.721635,-6.6268835,-11.757245,-9.648808,9.171428,34.07915,-27.028925,-34.038345,8.2748785,16.010939,-38.214687,0.12850207,-6.9222775,-8.960949,7.598952,-9.008698,13.484319,-5.4218936,14.701068,0.68109703,-2.244522,7.571789,-10.272081,4,5.47848471851668e-51,9.99619544653027e-202,3.40769777812368e-118,0,1,3.87828010620677e-145,0,3.56501222277079e-150,"Non-Oscines"
"12536","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Bernardo Lacombe","2013-09-18","08:00","Brazil","Pousada Paraiso -Taquaril - Petrópolis - RJ ",-22.3023,-43.077,147885,"Eleoscytalopus_indigoticus_147885_seg4.wav",0.0232558139534883,316.1224,-74.08003,-34.824833,1.0847473,-2.8246262,-1.4096475,-20.4376,-12.311251,-9.036149,-8.387801,-8.40045,7.8740935,10.163626,-1.1207113,-6.7720313,-3.6519818,-15.559284,-11.169134,7.53019,35.189285,-28.124643,-40.382553,8.824035,16.228388,-35.691982,2.529336,-5.388374,-12.484726,11.844254,-7.2245355,12.203201,-7.5728946,17.242378,1.3931465,-4.393983,8.962843,-12.068297,4,1.21589682499878e-59,1.50528037165237e-238,1.1983891989272e-122,0,1,2.60388049406466e-171,0,9.26218860733537e-177,"Non-Oscines"
"12537","Eleoscytalopus","Rhinocryptidae (Tapaculos)","Eleoscytalopus_indigoticus","","White-breasted Tapaculo","Jeremy Minns","2002-08-28","11:38","Brazil","Baía de Guaratuba. Rio São João",-25.8572,-48.7411,253040,"Eleoscytalopus_indigoticus_253040_seg1.wav",0.0232558139534883,272.2934,-27.35157,-11.114473,3.8998947,3.1244311,1.0005307,-7.6144714,-11.094388,-17.201275,-12.7948475,-8.68687,3.491054,10.089922,-14.606528,-3.5523915,3.9010854,8.598239,-29.44307,13.947164,17.6616,-18.000345,10.519564,-3.107871,15.781304,-6.852657,3.4928684,1.8358133,1.9299867,-0.9230822,21.228537,-4.2217207,-2.8405702,4.1992564,3.5423794,-2.460844,-1.1921978,10.561367,4,9.56761976436666e-26,9.75594711220018e-113,1.43631274962415e-40,1.11268587505267e-226,1,2.31375820346028e-80,3.45425534094885e-221,1.81244196811538e-86,"Non-Oscines"
